row_id,Product Details
6EA52E48-0A55-4F8A-A030-FACF8D7B987B,Features:  Shade colour: Beige Organza  Cherry wood finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  66 cm - 90 cm H x 111.5 cm W x 40 cm D
B660E7D8-7876-43AA-BD5E-FC53ECE182C2,Features:  Shade colour: Amber glass  Antique gold finish  Class I  Assembly required    Specifications:  Accommodates: 2 x E14 Max 40W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  22.5 cm H x 30 cm W x 30 cm D
660BE1C2-4F5C-452C-978F-FC88BFEF7E14,Features:  Polished chrome finish  Shade colour: Black  Class II  Assembly required    Specifications:  Accommodates: 1 x E27 Max 60W (bulb not included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  50 cm H x 15 cm W x 15 cm D
D09E8F6B-6B8D-4209-A490-FD8E4CD96CFE,###############################################################################################################################################################################################################################################################
F266BA50-84F6-4480-B050-FDD36B841C17,Features:  Assembly required    Specifications:  Accommodates: 1 x TR5 Max 22W (bulb included) with 1 x TR5 Max 60W (bulb included)  IP20 Rating  Voltage: 230V - 50Hz    Dimensions:  75 cm - 100 cm H x 46.5 cm W x 46.5 cm D
B19F7726-D4F8-4995-9951-FE5DDC6EF4C1,###############################################################################################################################################################################################################################################################
251F889D-6E20-4B31-A3F7-002557379562,"Features:   Dimmer included  Type of protection: Class II  European community mark  Underwriters laboratories inc  Eco friendly  Specifications:  Accommodates: 18W 3000ø K 170 LED bulb  IP 20 rated  Dimensions:  210 cm H x 210 cm W x 50 cm D, 25 kgs"
E567C612-D77A-4A0C-A060-030249261989,###############################################################################################################################################################################################################################################################
5D14DDC1-5D55-40CD-86B4-05754E4D6773,###############################################################################################################################################################################################################################################################
D4E9E902-A00D-49FA-BC83-09D2B2950187,###############################################################################################################################################################################################################################################################
4C1B0082-6E88-45DA-A7B7-09E6902D0F74,###############################################################################################################################################################################################################################################################
3AD939CD-5379-45FB-A882-0D101CE2FEC0,###############################################################################################################################################################################################################################################################
EEA15F90-B7AA-426F-B4AE-1B90342E6EA5,###############################################################################################################################################################################################################################################################
77C4BF5C-D1FA-43F0-86CB-1CF84F3A2888,###############################################################################################################################################################################################################################################################
86E02D0A-4267-4556-8FE8-20812B8D01E4,###############################################################################################################################################################################################################################################################
0904EDA2-D571-479B-9C30-229E5A1DDEDB,Features:  Chrome plated brass telescopic stem  European community mark  Eco friendly   Specifications:   Accommodates: 1 x E14 9W fluorescent bulb  IP 20 rated   Dimensions:   44 - 66 cm H x 14 cm W x 8 cm D
7F93D79B-8DC7-4AEB-A2AE-23B0A9FC818E,
17D38D6B-3392-42CD-B2A0-2A3671FBC85E,###############################################################################################################################################################################################################################################################
C529ED10-498B-40B7-AA76-2CF9D61B3E57,###############################################################################################################################################################################################################################################################
07833B5A-E5C8-428E-962D-2D12486AA66C,###############################################################################################################################################################################################################################################################
307A68D0-1470-4B88-BABB-30AB6D6AEC9C,###############################################################################################################################################################################################################################################################
5778D97B-5165-449C-AFD6-33A07CD92BD3,###############################################################################################################################################################################################################################################################
C6355017-FE23-4B48-AEF5-350071828C31,###############################################################################################################################################################################################################################################################
360F2D28-16B1-4112-89BE-35D5A8ED75AA,###############################################################################################################################################################################################################################################################
2A293F1F-F950-4B3D-93CE-387B0D424AB8,###############################################################################################################################################################################################################################################################
7B77B57B-AE80-437F-88A2-3BAF30C10E90,###############################################################################################################################################################################################################################################################
7F76B5C6-4B73-4565-A35D-3CBF6F1A5C0F,###############################################################################################################################################################################################################################################################
E7E5529E-C5B4-4D61-9FA4-4087F073AFA3,###############################################################################################################################################################################################################################################################
FB2A90EE-35EB-40AE-A8A1-4222895FDC1D,###############################################################################################################################################################################################################################################################
D9F8E67B-BDD9-4B38-9A70-436A271C7BE0,###############################################################################################################################################################################################################################################################
C19FA981-58E9-4D46-AF9E-43AB4509F9A6,Features:   Designer: Archivio Storico  Moulded dome in painted aluminum  Diffuser in satin finish polycarbonate  Chrome-plated canopy  Accommodates: 3 X E27 42W halogen bulbs (not included)  IP 20 rated   Dimensions   20 cm - 320 cm H x 60 cm W x 60 cm D
81849822-AE57-410C-9D0F-458A8E453708,"Features:   Dimmer included  Type of protection: Class II  European community mark  Underwriters laboratories inc  Eco friendly  Specifications:  Accommodates: 18W 3000ø K 170 LED bulb  IP 20 rated  Dimensions:  210 cm H x 210 cm W x 50 cm D, 25 kgs"
DFB407A6-BB22-41B8-8987-46BEA01CEF1E,###############################################################################################################################################################################################################################################################
4BF4D919-12E0-49C5-BA3E-48044EE150A7,###############################################################################################################################################################################################################################################################
E90F8260-BB2C-4453-A4C0-491813FD0FE9,###############################################################################################################################################################################################################################################################
38771E53-47A0-4035-8E69-49300338D1C8,###############################################################################################################################################################################################################################################################
2D30DB25-239E-4458-901E-4BF67E176162,###############################################################################################################################################################################################################################################################
A8AF1A75-178E-4B4A-8D1F-4E6606796BD6,###############################################################################################################################################################################################################################################################
E18AC904-C9A2-4E20-A4C2-50B3A6EAA8D8,###############################################################################################################################################################################################################################################################
9B516BF9-D24E-4A5F-8E30-52B7536DEF71,###############################################################################################################################################################################################################################################################
E3DA0532-D69F-40C3-9B0C-5374631DEA2B,###############################################################################################################################################################################################################################################################
4973FD24-FDEF-4982-AC72-54B0C4592F79,
4A092BEE-F072-4D18-9586-54FA2A089622,"Features:   Diffusers in polished white blown glass  European community mark  Eco friendly  IP 20 rated  Type of protection: Class II   Dimensions:   17 cm H x 16 cm W x 16 cm D, 1 kg"
CB457B84-BE38-4D04-B6C1-557DB37D3B42,###############################################################################################################################################################################################################################################################
ECB29545-C28A-4490-A9FB-579AE12F972F,"Features:   Diffusers in polished white blown glass  European community mark  Eco friendly  IP 20 rated  Type of protection: Class II   Dimensions:   17 cm H x 16 cm W x 16 cm D, 1 kg"
E111AF0E-EC27-4E00-9241-59DA87E4D356,
C37ABE07-C6D0-4725-AA90-60A7B6C42A5A,###############################################################################################################################################################################################################################################################
FE102D75-9E65-4903-8DBE-66F12E07C086,###############################################################################################################################################################################################################################################################
9BAD4EE3-1A9E-4B75-A809-67A22F639643,###############################################################################################################################################################################################################################################################
0F894537-8262-421D-8428-68020B9947D8,
6085D251-4FC5-4858-B652-6BBD08452A00,
18C4503A-43FA-408F-AE3D-71AA9053E3C4,"Features: White colour Underwriters laboratories European community mark Eco saver Eco friendly Accommodates: 3 x 70W new halogen or 3 x E27 ES 20W fluorescent bulbs IP 20 rated   Dimensions:   33 cm H x 51 cm W x 51 cm D, 7.7 kgs"
A4A9D9CE-A07C-4410-99F1-749F37383441,###############################################################################################################################################################################################################################################################
8F42C39E-BE86-4D6B-A997-75297C87845B,###############################################################################################################################################################################################################################################################
89388C35-90B3-4E73-A34F-75365EBAF79B,###############################################################################################################################################################################################################################################################
FD3D3885-04F2-453F-BF24-7610634837C5,###############################################################################################################################################################################################################################################################
569741C6-519A-46CB-9DCC-7732660A2457,###############################################################################################################################################################################################################################################################
08376129-A6B6-4C04-A2E1-827EF3985602,
EA2B7602-4BFE-4602-B7C9-83AA753D7851,###############################################################################################################################################################################################################################################################
6CE72455-C068-460C-9767-847188B508FE,###############################################################################################################################################################################################################################################################
4AA14B98-1643-443B-8A14-84D7940845EF,
81EBDED1-5D8A-4394-92CD-855847A94F61,###############################################################################################################################################################################################################################################################
69240E62-BAF8-4773-A8A0-88809D184779,###############################################################################################################################################################################################################################################################
4543A9D1-DD75-4E73-B9BC-8BBF52AC78C4,###############################################################################################################################################################################################################################################################
9ED0FCF3-060C-4153-87CA-8CF0A840FAC8,
A4F0CEF9-41B4-4056-805B-8DCE8434CFA0,###############################################################################################################################################################################################################################################################
5BAD444E-2FBB-4585-8D78-8EB5A68842B3,###############################################################################################################################################################################################################################################################
2BE73F27-B448-4A2B-A759-8FBC142F75D2,###############################################################################################################################################################################################################################################################
49D23BCD-719F-44EF-8689-941662247201,###############################################################################################################################################################################################################################################################
C918BBEF-63FB-4567-9B13-955F47F24BA8,###############################################################################################################################################################################################################################################################
8434E786-7AB4-49BA-A3B3-961B8F06C18D,###############################################################################################################################################################################################################################################################
F81C4442-180C-4AE6-BEEA-9EF6C67D938D,###############################################################################################################################################################################################################################################################
70A5809A-2E05-418C-B025-A2DE90A48513,###############################################################################################################################################################################################################################################################
60F76CBC-9D8E-4F33-A228-A4227AC961B4,Features:   With dimmer  Satin steel base  Type of protection: Class II  European community mark   Specifications:  Accommodates: 1 x R7s/115 230W halogen bulb  IP 20 rated   Dimensions:   193 cm H x 30 cm W x 30 cm D
3DE5A1B8-331D-49F2-891F-A7B70E394DCB,###############################################################################################################################################################################################################################################################
06B41389-51BC-4586-ABCB-A9602265EE45,###############################################################################################################################################################################################################################################################
738900E8-A274-47A4-B401-A9D10EA70048,###############################################################################################################################################################################################################################################################
A8AB3DB0-BBBC-4EA8-B721-ACD7470EDF0A,###############################################################################################################################################################################################################################################################
CF109973-A1C0-441F-97D8-B091077E584D,
E956B14A-88BD-49C0-B33A-B2F0F1222D2E,Features:   With dimmer  Satin steel base  Type of protection: Class II  European community mark   Specifications:  Accommodates: 1 x R7s/115 230W halogen bulb  IP 20 rated   Dimensions:   193 cm H x 30 cm W x 30 cm D
6E34F7DD-3257-4155-AC17-B653DB03E763,###############################################################################################################################################################################################################################################################
D523D586-45B0-4D37-A779-B67A4078F8B7,###############################################################################################################################################################################################################################################################
9A4DB2FA-BC2C-41F1-B919-BBDF8B64C140,Features:  With dimmer  Indirect light emission  European community mark  Specifications:  Accommodates: 1 x ES R7s/115 230W halogen bulb (included)  IP 20 rating   Dimensions:   190 cm H x 31 cm W x 31 cm D
0454558E-7F64-4BF5-BFB1-C46F37FC920C,###############################################################################################################################################################################################################################################################
78300E82-854C-4A7D-B404-C4A457C5A96D,###############################################################################################################################################################################################################################################################
49182682-B5A0-4768-9A1F-C7B7DF305160,###############################################################################################################################################################################################################################################################
A18B86E0-292A-43F4-95F6-C8841B4F0138,###############################################################################################################################################################################################################################################################
A7377AA7-6A49-4F0E-9A14-CA058F5377C5,###############################################################################################################################################################################################################################################################
77C016CD-E351-4E46-9F9E-CA3FF15DC16F,"Features: European community mark Eco friendly Accommodates: 20W 315 3500ø K LED bulb IP 20 rated   Dimensions:   6 cm - 156 cm H x 124 cm W x 124 cm D, 2.5 kgs"
7562CB89-B99C-4A55-8F35-CB6DD0E4979B,###############################################################################################################################################################################################################################################################
5790A36A-F360-48CD-8D92-CCC9F96852AD,###############################################################################################################################################################################################################################################################
9787321C-40FE-4A25-B008-D19636CCBA72,
D14595F8-A1AB-441B-885F-D1A5979FD468,###############################################################################################################################################################################################################################################################
05562957-BEEC-4092-B907-D22C92BFD6F5,###############################################################################################################################################################################################################################################################
F6357F33-1350-4FFD-9567-D33BBB30A637,###############################################################################################################################################################################################################################################################
72BBB4B8-6753-4F15-BB80-D8529B89F0A9,###############################################################################################################################################################################################################################################################
D3831945-1735-4BDF-B8EB-D905A9330CA1,###############################################################################################################################################################################################################################################################
FF8FDE81-D237-4B8F-896F-DD25F1F7CF48,###############################################################################################################################################################################################################################################################
3CA62982-7683-4553-BBAD-DDE95A46B481,"Features: White colour Underwriters laboratories European community mark Eco saver Eco friendly Accommodates: 3 x 70W new halogen or 3 x E27 ES 20W fluorescent bulbs IP 20 rated   Dimensions:   33 cm H x 51 cm W x 51 cm D, 7.7 kgs"
3551DD8D-42AD-4A86-9267-E59D3A13413E,###############################################################################################################################################################################################################################################################
AC51A10E-217B-48E6-9EB7-E73FE71B2641,Features:  With dimmer  Indirect light emission  European community mark  Specifications:  Accommodates: 1 x ES R7s/115 230W halogen bulb (included)  IP 20 rating   Dimensions:   190 cm H x 31 cm W x 31 cm D
AF323D63-C2CE-4B4E-8D93-E9E15F92E5A6,"Features: Mirrored Finishing European community mark Underwriters laboratories inc Lumens: 3500ø K Eco friendly Specifications: Accommodates: 2 x 3W LED bulbs Rated IP20: Safe for use in outside zones. Cannot be used in zones 0, 1 and 2"
6EA474DD-34E5-4058-A302-EAB2339CB52A,###############################################################################################################################################################################################################################################################
EF30F61A-0B9B-4982-B5F0-ECCDFAE43511,###############################################################################################################################################################################################################################################################
46D760DF-6D31-47EE-A357-EE1B879B24A2,###############################################################################################################################################################################################################################################################
88588EC0-1E2E-4405-83CF-EE5CD4F3E1B7,###############################################################################################################################################################################################################################################################
FD2A6445-5B0F-4A42-A49F-EFACF60487F9,###############################################################################################################################################################################################################################################################
01CB9512-B851-4CD8-BD60-F226771FE4E8,###############################################################################################################################################################################################################################################################
993DECDD-FBB8-44EF-B437-F28323EC65F0,
66B1DABC-F2D2-44B6-8CAD-F2CDAD175675,###############################################################################################################################################################################################################################################################
3C38375F-067B-46E0-BD0C-F33CC984209D,###############################################################################################################################################################################################################################################################
0444EAE6-101B-42E0-8BD5-F6D7A981D41C,###############################################################################################################################################################################################################################################################
70BF06CE-74B6-4B29-9353-F6E86F6A36E2,###############################################################################################################################################################################################################################################################
30F11BEF-8DAE-4FB2-BFD1-F79A51C9AB7C,###############################################################################################################################################################################################################################################################
1E05EE53-4AB1-478A-B30E-F8F5509FC2DA,###############################################################################################################################################################################################################################################################
0BA93697-A37B-4FA8-BD7F-F9D11C85A83C,###############################################################################################################################################################################################################################################################
4F2DFFAE-2FEE-4843-A96D-FA4CCA3BFB9F,"Features: European community mark Eco friendly Accommodates: 20W 315 3500ø K LED bulb IP 20 rated   Dimensions:   6 cm - 156 cm H x 124 cm W x 124 cm D, 2.5 kgs"
A8077606-CF6D-4504-9C9B-02716CF142BE,###############################################################################################################################################################################################################################################################
EB15E29C-BD40-43BB-9747-03472A423A69,###############################################################################################################################################################################################################################################################
D085E69D-6C02-409A-AD00-04FA5ACA55B7,
CF76F4F1-40DA-4625-AB8E-05DBF2D3F08A,###############################################################################################################################################################################################################################################################
C520BCF6-C6D9-42EB-8642-063B25A37D1B,
6CCC238B-2A6F-469E-9D1E-07EBCC7730F3,Features:   Normal or decorated pirex glass  Shining chrome metal structure  Accommodates (4) 100W E27 bulbs  Dimensions:   Chain: 75 cm  Overall dimensions: 85 cm H x 60 cm W
6DA68C31-BDC5-4DE6-B8AA-08E46D4AFF3C,Features:   Designer: S.T. Metal Lux  Chrome plated finish  Glass diffusers  Bulb not included  Metal structure   Specifications:   Accommodates: E27 2 x 100W  Voltage: 250V   Dimensions:   15 cm H x 30 cm W  20 cm H x 42 cm W
5E933E49-3657-4D28-805A-09FA57BE73E3,Features:   Designed by: S.T. Metal Lux  Chrome plated finish  Metal structure  Flexible arms  Specifications:   Bulb accommodation: 6 x 25/40W G9  Voltage: 250V  Dimensions:   Height: 195 cm
EB674960-45B6-4FBC-8684-0A324CC43BEA,Features:   Designer: Gino Medeot  Structure: order  Metal structure  Toroidal transformer  Arms with magnet attachment  Specifications:   Bulb accommodation: 9 x 20W G4 (not included)  Voltage: 12V  Dimensions:   45 cm H x 60 cm W
D210C55A-FE71-464F-B869-0A3E8F80014F,###############################################################################################################################################################################################################################################################
F5E1CFD1-47F5-403C-8A1F-0B8467CEFFE8,"Features:   1 Light  Chrome plated finish  Metal structure  Designed by S.T. Metal Lux   Specifications:   Bulb accommodation: 1 x 100W E27  Voltage: 250V   Dimensions:   Shape Height: 54 cm  Overall Dimensions: 140 cm H, 6 kgs"
2FA4DE91-1BF7-461A-A452-0C11615C371B,
B51D8938-53FF-478F-B8FB-0C4F1AB67DBD,###############################################################################################################################################################################################################################################################
B4CFDCCA-8C2E-40DF-B69A-0E98445374FB,Features:   Designer: Gino Medeot  Chrome plated finish  Diffuser: large glass  Metal structure  Bulb not included  Specifications:   Bulb accommodation: 1 x 150W E27  Voltage: 250V  Dimensions:   180 cm H x 30 cm W
F1D184AA-6779-477F-BB6D-0EB08CEAA467,Features:   Designer: S.t. Metallux  Chrome plated frame finish  Bevelled crystal  Bulb not included  Specifications:   Bulb accommodation: 2 x 100 W E27  Voltage: 250V  Dimensions:   175 cm H x 55 cm W x 26 cm D
530DAC51-02A7-40C4-B438-0F0E0B7E512A,###############################################################################################################################################################################################################################################################
F9F96F8F-B5FC-4429-BDBD-0F607D38C3D5,Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffuser  Accommodates: 2 x E14 max 40W bulbs (not included)    Dimensions:  Overall dimensions: 25cm H x 48cm W x 25cm D  Product weight: 3 kg
533FCD4F-A2B0-4684-98E8-0FD353812909,Features:  Chrome metal structure  Hand-carved decorated glass  Accommodates (1) 100W E27 bulbs   Dimensions:   110 cm H x 30 cm W
EDC4064A-1C5D-472A-9DE0-10748703F5C7,###############################################################################################################################################################################################################################################################
BF829CD7-9696-4691-867B-136D478FF0C2,Features:   Designer: S.t. Metallux  Chrome plated frame finish  Bevelled crystal  Bulb not included  Specifications:   Bulb accommodation: 2 x 100 W E27  Voltage: 250V  Dimensions:   175 cm H x 55 cm W x 26 cm D
637C5C59-64AF-410D-949F-150D79AE8854,
C7734D7F-6B49-42B5-BF0F-15AE4CB2FDC6,Features:   Chrome metal structure  Clear crystal dish  Extendable height  Accommodates: 6 (E14) x 40W bulbs (not included)  Dimensions:   Chain: 25 cm  Overall dimensions: 75 cm H x 70 cm W
F74FE9B6-8E6A-44E7-AB0F-15EF10F5356C,###############################################################################################################################################################################################################################################################
6ED5A78D-479A-4A26-A59D-1642A0AD2889,
6B444EA4-8B11-41A5-8F7E-164C89F0B6AC,Features:   Designed by: S.T. Metal Lux  Gold finish  Metal structure  Flexible arms    Specifications:   Bulb accommodation: 12 x 25/40W G9  Voltage: 250V    Dimensions:  Height: 90 cm
4E0DDECA-686D-4C8E-B343-170AD0327E33,Features:  Handmade light  Glass diffuser creates multicolour effect  Interchangeable and removable glass diffusers  Accommodates: 2 x E14 max 40W bulbs (not included)    Dimensions:  Overall dimensions: 20cm H x 46cm W x 16cm D  Product weight: 1 kg
F1F091A2-2BB4-46CB-82C7-1794F65492E1,Features:   Normal or decorated pirex glass  Shining chrome metal structure  Accommodates (6) 100W E27 bulbs  Dimensions:   Chain: 75 cm  Overall dimensions: 45 cm H x 120 cm W
09BC134F-24DB-4F51-B6B9-193B3CA83471,
E8B7BA72-AF43-4895-83C4-197C4B9BA89F,Features:   Chrome metal structure  Hand-carved decorated glass  Accommodates (1) 100W E27 bulbs    Dimensions:  18 cm H x 30 cm W  25 cm H x 40 cm W
7F91103D-716C-4D16-A058-1A7AABAE01F0,Features:   Designer: S.T. Metal Lux  Chrome plated finish  Bulb not included  Metal structure  Accommodates: GU10 1 x 50W    Dimensions:  8 cm H x 8 cm D
8A5863F2-E6FA-461F-A5F6-1B26834976B0,NULL
FFB69D12-19EE-4586-9921-1B4DE6AFA3E8,
F309C330-3890-4080-AAD6-1C2D0529E367,Features:   Normal or decorated crystal pirex glass  Shining chrome metal structure  Accommodates (7) 100W E27 bulbs    Dimensions:  55 cm H x 90 cm W
4E507EFC-0FCD-4F13-A1C3-1C3595142CBD,
7C82C809-2277-4411-B77F-1EE311FF8208,Features:   Crystal glass pan  Chrome metal structure  Clear crystal dish  Extendable height  Accommodates (8) 40W E14 bulbs  Dimensions:   Chain: 25 cm  Overall dimensions: 75 cm H x 100 cm W
24F31AEB-9CE3-4FEF-B34C-218B65DDC853,###############################################################################################################################################################################################################################################################
08DCD3C3-53EC-4D33-BB62-22EE1AFDD249,
589D09B6-30FB-4BF7-8464-230423D0B769,
572FC54D-C8C6-4BB6-AFEA-236D93473CE6,Features:   Designer: Sandro Santantonio  Bulb not included  Bulb accommodation: 8 x 40W E14  Voltage: 250V  Dimensions:   130 cm H x 90 cm W
FC5E8C6B-C68C-4164-9C90-23D129AADC24,Features:   2 Lights  Finish: Chrome plated frame  Beveled crystal  Bulb not included  Designerby S.t. Metallux   Specifications:   Bulb accommodation: 2 x 100 W E27  Voltage: 250V   Dimensions:   120 cm H x 55 cm W x 26 cm D
9ED60C28-09EE-4E18-86A9-25FDEDEFFE63,Features:  1 Light  Decorated crystal drop  Shining chrome metal structure  Accommodates: 1 x 100W E27 bulbs     Dimensions:  25 cm - 110 cm H x 15 cm - 30 cm W
1C7BC89A-3D5F-4300-A6A1-265B47F9BB27,Features:   Designed by: S.T. Metal Lux  Chrome plated finish  Metal structure  Flexible arms   Specifications:   Bulb accommodation: 12 x 25/40W G9  Voltage: 250V  Dimensions:   Height: 90 cm
6B6A40F3-320C-4D9D-AD43-27390CB285E1,Features:   Designer: Silvio Longhin  Chrome plated finish  Polished aluminium diffuser  Bulb not included  180ø / 360ø tiling lamp group  Metal structure  Specifications:   Accommodates: B15d 1 x 150W  Voltage: 250V  Dimensions:   180 cm H x 20 cm W
8DA67BE1-7822-4E51-B4E1-278D1E09B0B1,"Features:   2 Lights  Chrome plated finish  Metal structure  Designed by S.T. Metal Lux   Specifications:  Bulb accommodation: 2 x 100W E27  Voltage: 250V   Dimensions:   180 cm H x 140 cm W, 14 kgs"
7A2CA555-F64A-44D8-9251-28AC8722A4E4,###############################################################################################################################################################################################################################################################
A4105F32-98D9-4AAE-8D6B-293C5D7CEA79,###############################################################################################################################################################################################################################################################
352CD5AA-8734-4987-9660-29A87F0BAB81,
83B9D278-5457-4B5F-8BE4-2B4D62498521,###############################################################################################################################################################################################################################################################
481F317D-D3D1-45A1-BFC5-2CC1481C42E1,"Features:  One light flush light  Medusa Collection  Available in gold, silver, black and white leaf shades  Chrome metal structure  Hand-carved decorated glass  Specification:  Accommodates (1) 100W E27 bulbs  Overall dimensions: 15cm H x 30cm W"
00718F30-9C3F-4A52-BC1B-2CF5B3BDBFA0,###############################################################################################################################################################################################################################################################
4AFBB0B4-7082-4223-8C68-2D259DBA5CA8,Features:   Designer: Gino Medeot  Chrome plated finish  Metal structure  Toroidal transformer  Arms with magnet attachment  Bulb not included   Specifications:   Bulb accommodation: 12 x 20W G4  Voltage: 12V  Dimensions:   90 cm H x 65 cm W
8840E8F6-9ED0-4FBD-86CB-2D8862209055,###############################################################################################################################################################################################################################################################
2D63D745-4646-4B1C-AAD6-2DDF8DB06508,###############################################################################################################################################################################################################################################################
486A6967-67E7-4623-AC7C-2E037465160D,Features:   Three light table lamp  Designed by: S.T. Metal Lux  Chrome plated finish  Metal structure  Flexible arms   Specifications:   Bulb accommodation: 3 x 25/40W G9  Voltage: 250V   Dimensions:   Overall height: 60 cm
7E06134D-1B8D-4314-A67F-2EB082FF3BB2,Features:   Designer: Silvio Longhin  Chrome plated finish  Polished aluminum diffuser  Bulb not included  180ø / 360ø tiling lamp group  Metal structure   Specifications:   Accommodates: B15d 1 x 150W  Voltage: 250V   Dimensions:   90 cm H x 110 cm W
777FD7F5-56E8-45AB-B32A-2EF84605036E,###############################################################################################################################################################################################################################################################
3C74286F-3E74-44CA-91F3-2F2612AEF9C9,###############################################################################################################################################################################################################################################################
5661A750-7028-469E-B182-2F4A7F0CF451,Features:  3 Lights  Crystal droplet  Chrome metal structure  Accommodates: 3 x 100W E27 bulbs     Dimensions:  180 cm H x 35 cm W x 35 cm D
5329068C-6CB7-43B5-B9C6-30971DB1EDCF,
3F7A979C-EA90-4A66-BC94-30E203BE0ED6,
E475A60E-0773-40CC-A1F9-316B82D1D4F3,###############################################################################################################################################################################################################################################################
A9B2594E-24FD-4DF1-861A-32428F869DCA,"Features:   4 Lights  Chrome plated finish  Metal structure  Designed by S.T. Metal Lux   Specifications:  Bulb accommodation: 4 x 40/60W G9  Voltage: 250V   Dimensions:   100 cm H x 25 cm W, 24 kgs"
30C423DC-16AA-465B-9573-334720DF0BC6,Features:   Decorated crystal drop  Shining chrome metal structure  Accommodates (2) 100W E27 bulbs    Dimensions:  30 cm H x 60 cm W
9259E774-C14C-4AE8-A485-3408A6379A8D,Features:   Designed by: S.T. Metal Lux  Chrome plated finish  Metal structure  Flexible arms  Specifications:   Bulb accommodation: 16 x 25/40W G9  Voltage: 250V  Dimensions:   Height: 110 cm
3F23A0A9-4EC5-4948-8ACA-3452CB638347,Features:  Two light table lamp  Chrome metal structure  Centre crystal droplet  Hand-carved decorated glass  Accommodates (2) 60W E27 bulbs   Dimensions:   35 cm H x 30 cm W
0E12CAF8-CEFE-4120-BF8E-34531E150FFC,
9F5193BB-7C9B-4CA5-BBCE-349831D1D7B9,###############################################################################################################################################################################################################################################################
4568C4C2-7818-4DA2-83F5-34D34B9B6A21,
D107581E-F964-4B37-88C0-35956C9BF4A3,###############################################################################################################################################################################################################################################################
8852F0CE-CB57-470A-8C6D-363BAC90F10B,NULL
